20
30 200
11 9 -469
29 27 -358
12 5 525
26 11 -443
20 21 -582
19 30 755
25 18 475
20 8 734
6 13 -570
21 25 -135
21 19 -967
10 16 -928
11 9 938
4 17 588
29 26 -300
25 18 -85
18 6 -561
21 8 878
30 200
22 26 -250
22 12 -878
13 24 910
7 14 744
8 26 909
25 4 980
16 18 -458
12 2 -603
3 4 -984
7 4 516
19 17 398
16 10 24
9 23 -80
23 27 -739
15 6 243
25 5 439
9 21 -755
26 1 698
6 10 -394
2 7 720
30 5 269
15 1 -441
26 28 856
23 12 257
29 14 -262
9 21 -290
9 5 -920
7 26 857
30 7 349
18 7 355
22 6 -368
20 7 838
23 12 -584
11 7 -235
23 6 -649
16 20 -93
25 9 425
25 2 857
8 7 -969
28 1 21
29 9 -271
27 1 -4
9 3 615
21 13 -838
22 18 -500
7 10 430
19 15 -757
13 8 -874
2 6 -157
17 9 -866
28 4 976
25 24 914
6 7 -459
14 13 110
12 1 189
21 30 -214
7 2 -627
30 8 -245
24 7 -341
10 21 442
30 27 788
27 26 704
20 15 782
20 19 829
25 24 -530
27 9 881
27 8 628
4 10 939
7 20 265
15 16 -888
4 30 786
9 1 725
27 10 473
7 26 -666
14 26 519
4 26 40
24 23 -903
26 23 175
1 21 624
19 22 -733
23 30 52
13 14 -359
8 10 -29
19 4 302
11 24 -167
7 26 651
5 4 897
20 14 672
12 19 405
17 29 -345
29 24 -629
10 4 -636
28 23 -158
21 18 -724
23 30 -899
13 12 -880
11 25 468
11 6 611
9 28 960
4 9 -422
3 17 -405
7 25 411
18 6 338
17 2 609
9 12 -340
30 24 -261
6 21 -55
29 13 621
14 22 819
5 27 -964
23 28 -354
2 5 507
23 4 -21
30 19 -551
25 13 -483
20 12 -592
26 18 -683
9 8 -548
18 19 -688
14 21 -32
26 28 -658
18 26 270
4 1 515
27 1 691
2 20 850
8 24 -110
20 3 267
10 4 924
14 1 534
28 18 39
28 6 265
18 19 94
15 20 -405
23 6 944
4 5 547
17 7 -411
29 9 -234
6 4 -342
8 14 683
2 10 421
19 3 -923
20 24 -190
16 7 -241
12 24 939
23 1 -653
2 30 312
24 16 -793
22 15 -763
9 7 548
14 11 -836
4 3 902
17 7 -697
29 30 996
2 6 891
6 7 449
11 14 276
24 27 -447
7 25 558
5 30 547
22 21 830
16 4 -928
11 10 -88
3 23 505
18 7 803
8 18 -444
7 26 -590
4 8 -894
14 12 349
28 30 -877
10 30 701
13 5 135
30 27 -627
12 24 -709
24 10 27
21 28 -527
3 15 237
17 20 -902
12 18 194
30 21 464
15 19 -760
6 17 290
3 19 -617
22 28 496
13 5 -961
8 22 243
10 26 235
4 9 751
26 3 450
16 14 474
27 8 -132
11 5 498
14 26 64
12 26 990
30 5 883
25 16 589
8 14 -732
16 12 -493
29 26 45
26 5 -870
22 30 901
30 200
10 7 927
15 29 -547
18 17 -206
28 21 492
18 24 325
11 7 125
13 18 961
9 27 59
13 22 242
5 6 -453
22 26 246
3 30 -192
20 13 -371
15 12 257
27 21 -972
28 24 589
5 30 -368
17 27 556
30 12 -869
16 7 -995
29 17 660
10 16 671
20 25 -526
12 27 -807
11 30 -868
22 15 -821
27 5 585
10 29 -642
1 30 -648
26 28 -381
12 30 -920
28 16 -540
17 8 495
8 27 -237
21 5 534
11 19 -63
27 11 16
6 24 24
3 8 559
2 6 -987
21 1 -417
20 10 -893
29 12 -387
25 26 712
25 1 -32
21 24 -882
12 25 -487
21 6 -954
2 25 -518
17 7 137
3 21 -281
24 12 -397
6 18 -237
21 17 294
24 30 -380
10 13 146
22 25 874
15 18 -9
9 1 -11
4 28 872
27 19 46
23 4 817
11 5 -267
15 12 -571
26 23 50
15 16 2
21 7 -878
14 10 -229
4 19 642
19 20 -43
22 13 764
26 4 608
18 10 990
24 20 622
16 18 -525
1 7 -905
14 16 777
27 7 -183
11 16 453
19 2 -348
18 2 838
21 15 -460
12 6 -423
30 17 628
14 9 -170
22 2 68
19 8 467
2 11 242
25 6 -407
2 17 -195
14 5 557
28 21 -17
9 5 88
11 14 -237
30 22 550
7 27 -302
13 5 484
25 24 -443
8 12 258
9 29 38
26 9 23
3 22 545
22 28 933
25 1 713
26 5 -228
17 16 -135
25 2 -779
27 29 -519
29 27 196
22 13 284
8 21 -285
4 2 -702
16 14 782
29 8 -630
30 9 -242
10 6 747
1 17 491
30 12 375
14 8 189
28 20 471
11 8 -587
17 20 552
10 23 15
25 19 15
3 1 50
18 26 963
11 6 888
1 22 -75
11 9 802
27 16 840
24 8 -142
17 8 -804
20 2 490
26 3 -298
15 9 262
9 27 876
11 9 -476
22 30 640
28 6 -402
19 16 -405
15 11 -244
27 26 -299
10 22 256
1 4 717
13 25 -240
22 7 630
20 7 -175
10 30 -812
18 3 -884
18 17 842
1 21 668
23 10 27
2 21 537
26 29 277
3 20 293
11 6 -587
3 12 -952
12 24 -449
18 11 279
22 2 876
15 28 -8
12 14 344
4 1 47
1 25 -917
18 13 -519
21 17 -559
16 28 -678
14 13 -539
18 10 450
30 6 638
29 30 42
2 17 -825
7 21 959
13 15 -529
16 13 -872
26 2 -558
14 20 824
22 24 933
20 23 206
2 25 172
18 17 999
5 23 297
1 16 493
29 21 684
24 8 -447
23 21 -497
5 4 -147
3 26 -308
18 2 -458
1 16 -286
16 28 -673
5 20 -927
17 15 -640
15 17 609
22 15 595
16 10 -450
17 23 78
22 14 398
6 21 111
26 29 -512
30 200
1 3 527
21 11 -417
28 3 216
22 3 332
4 9 -365
16 18 222
9 28 971
21 1 449
14 8 -812
4 13 121
14 29 228
30 19 682
18 9 -412
15 21 318
3 27 320
11 30 675
7 15 465
28 9 523
1 9 -743
12 20 358
1 30 -114
17 19 111
1 22 -600
15 25 967
14 16 -591
1 9 921
16 27 -561
10 22 469
22 28 356
19 27 594
30 16 -932
8 10 245
6 24 -64
6 9 96
30 6 240
28 2 -27
29 18 508
29 11 -160
16 15 -248
20 12 -478
30 12 -355
17 19 88
3 14 427
21 3 302
5 20 -291
10 13 832
23 5 -503
29 1 -86
20 18 -778
18 3 -684
20 27 -676
22 24 99
29 1 -32
25 19 224
14 6 -433
6 12 -219
11 26 271
21 5 47
28 2 549
24 16 209
1 6 769
20 28 -231
21 28 -52
27 16 340
4 11 -165
11 2 -416
14 1 152
6 21 894
25 7 -996
17 25 430
9 24 -508
17 18 -653
14 7 274
14 6 853
5 17 -981
26 7 586
3 23 -159
21 26 844
12 21 -611
17 18 -249
29 12 -822
30 13 -134
21 12 660
21 13 -209
8 16 -496
10 8 458
28 26 -51
2 27 256
14 25 718
4 7 722
30 25 -597
25 16 -493
25 7 -50
3 14 -887
21 9 -529
13 23 216
24 20 843
8 2 28
12 3 -357
28 21 -380
14 18 -433
10 29 947
18 2 -242
14 10 736
3 28 207
4 8 -466
11 6 -574
22 13 -535
10 18 138
5 1 -930
17 26 904
13 6 -456
25 21 409
24 3 -917
11 21 -387
14 21 422
12 21 -855
26 6 825
17 12 -899
16 6 150
5 26 76
7 25 -513
21 5 525
28 25 439
6 18 -90
7 22 -323
25 3 782
30 20 -68
16 8 461
21 11 527
21 4 -763
12 16 946
11 24 -32
10 16 -436
28 30 880
10 23 -266
3 25 -736
7 26 701
9 23 266
30 19 440
23 4 -251
22 9 947
3 13 -553
15 28 -808
29 30 864
12 6 -303
10 22 67
15 10 -141
18 24 -490
21 26 954
7 28 684
14 15 626
24 19 -299
13 5 800
11 27 711
20 15 -808
15 24 -969
21 29 -255
19 13 552
1 23 222
8 19 -837
11 23 199
28 16 -285
21 4 581
14 11 156
10 22 756
21 27 -154
6 12 575
11 20 -478
5 6 -945
23 16 609
2 15 -445
28 18 -35
8 1 -330
20 29 742
26 20 163
9 1 457
14 18 537
20 8 258
5 15 -973
7 5 -588
17 18 728
23 16 -507
29 26 -63
9 25 787
16 20 -878
16 15 86
21 17 -157
7 28 -453
1 25 866
6 10 -762
21 26 -726
9 23 51
24 12 -561
2 15 -497
1 5 217
25 9 703
23 10 -793
8 30 -803
14 6 633
30 200
28 10 713
22 8 -959
28 24 -410
22 20 -521
26 14 -757
10 30 138
10 16 179
7 15 -141
1 3 -119
8 15 67
22 7 -825
17 30 993
21 9 746
27 21 822
20 6 -436
8 24 134
6 23 -332
9 29 -401
13 3 -947
19 21 535
9 7 -168
18 23 -923
15 30 213
4 21 -878
24 12 -273
8 4 -279
29 30 -678
18 10 -31
21 9 925
20 27 -108
21 15 157
15 22 739
24 25 184
28 12 -922
30 2 -984
27 6 573
12 4 -355
4 15 321
16 23 75
7 1 693
12 30 968
30 5 -115
18 27 -596
26 19 -985
30 4 118
25 9 -35
20 7 -334
18 3 -552
3 20 225
21 15 822
10 1 22
20 4 -817
2 17 446
16 17 8
29 3 -723
10 1 187
1 3 319
24 26 -625
30 9 -611
23 4 743
21 3 728
15 22 233
3 11 643
9 21 146
17 15 952
25 19 946
5 13 86
9 17 -653
29 11 -113
15 21 436
12 13 -717
18 2 -719
28 12 559
17 21 800
7 20 -388
12 18 408
6 22 -136
11 2 -29
14 24 -441
19 2 47
12 21 -821
8 17 -373
2 25 -905
10 25 -210
2 12 -861
13 10 558
1 7 -413
11 8 -699
17 10 -205
16 5 100
30 11 -231
3 10 -817
2 1 681
20 14 -637
26 20 -11
17 23 461
11 22 453
18 30 -911
23 14 -965
20 13 -634
2 1 -147
7 8 560
11 7 741
13 24 -925
14 13 -903
7 14 922
10 7 850
19 28 -287
8 30 14
22 15 244
8 27 -715
13 6 72
13 14 -255
16 19 -137
8 19 -273
14 17 544
18 22 706
10 13 -669
22 19 -447
10 13 -278
7 4 -726
22 9 565
23 24 -55
29 14 -620
24 18 -389
14 21 -977
15 3 286
27 1 542
19 26 -790
16 2 63
26 21 611
9 30 785
8 21 -684
28 22 64
9 11 494
15 22 -281
18 28 -397
1 4 -459
8 25 -309
19 21 -803
16 4 147
14 6 -835
6 11 -855
28 5 -83
28 22 -99
2 10 169
26 9 199
23 4 -112
1 10 471
11 3 -463
16 5 116
20 10 -648
5 6 622
11 23 -227
4 13 -567
5 14 307
28 17 697
5 8 152
30 17 188
28 18 -190
22 28 -316
22 7 -953
30 3 235
4 17 609
11 14 -354
15 8 368
13 29 698
12 13 169
20 22 -152
11 17 606
12 5 850
29 12 -887
6 20 66
16 28 9
26 30 -113
17 13 -197
6 25 -756
30 22 -949
18 17 -195
30 13 -597
20 25 958
15 25 230
23 15 456
19 3 -695
4 2 -212
26 11 762
28 29 230
22 17 983
23 6 257
26 10 -581
14 1 906
25 3 854
8 29 -465
28 17 -249
25 5 -802
8 16 -158
18 21 697
27 16 -755
3 11 229
21 2 725
30 200
2 3 642
14 19 -426
10 5 575
12 27 721
2 18 -787
24 28 -678
2 6 -621
24 27 738
15 14 -964
9 15 708
10 26 407
23 14 496
19 7 -11
4 11 -56
7 17 -735
10 1 -699
25 3 623
15 12 -873
16 6 452
14 28 207
11 1 -144
3 25 -493
23 14 498
4 20 381
11 16 -597
10 7 406
20 22 -105
21 8 316
10 17 -482
4 13 23
18 3 -498
18 7 -892
28 26 -655
7 10 -237
21 16 822
1 8 11
4 17 818
28 9 461
19 10 -379
17 26 -355
21 18 197
3 17 922
24 8 -698
21 15 13
28 12 689
7 14 211
10 3 454
3 22 -732
24 2 685
14 15 767
18 11 -65
19 2 -324
22 6 -319
16 1 196
28 11 -784
23 28 -272
21 13 -735
20 26 466
15 14 77
6 12 267
17 27 539
12 18 837
11 4 -424
3 15 -285
8 19 986
2 12 -514
20 8 474
28 3 -951
19 24 -854
13 22 -684
7 5 -445
14 25 471
17 28 -381
27 9 -748
6 7 -411
23 16 557
15 13 555
18 17 858
17 21 -57
23 14 385
13 3 715
12 17 770
23 12 718
13 27 -934
7 3 619
22 8 776
15 18 -305
12 25 513
1 15 546
28 13 977
21 25 472
28 15 -517
7 14 509
22 9 -196
14 9 -43
25 19 382
9 4 312
3 11 785
6 26 -937
7 19 -505
9 27 -479
30 17 -132
19 9 -729
22 20 701
13 7 177
2 11 -770
30 23 272
8 2 77
10 2 -289
11 1 -1000
27 24 -45
19 15 729
3 23 565
26 17 13
11 29 797
11 7 -841
23 24 -277
22 7 -565
9 27 43
21 5 -293
11 24 425
6 26 414
12 4 246
3 26 -503
27 10 -178
16 21 -407
12 3 -477
13 20 -254
13 26 -345
29 13 -919
10 28 425
18 22 -191
23 20 820
28 24 913
21 27 254
7 30 986
9 11 -532
30 5 948
24 14 -684
29 21 263
14 28 -71
25 3 250
25 17 -331
30 3 -281
15 24 341
27 22 -550
30 14 838
1 25 173
7 14 -645
3 21 600
19 30 -512
29 30 202
7 11 642
11 28 756
9 2 -29
10 6 -209
30 3 908
26 25 -585
18 14 539
20 12 570
11 20 740
7 5 771
23 17 -515
29 16 -349
2 5 -835
27 14 430
20 24 -492
22 20 -966
7 24 -192
9 25 370
16 27 -532
18 20 584
11 12 -43
20 4 -260
1 12 888
17 9 -904
27 14 -198
6 13 -393
2 20 823
18 7 457
2 17 -456
9 27 797
28 3 -486
22 19 -742
27 2 -502
30 24 561
21 23 489
5 3 874
19 21 385
15 1 356
27 5 876
5 19 -894
10 21 -677
14 19 90
8 2 878
1 30 -472
16 23 -822
26 13 -752
5 15 -44
18 8 -710
30 200
21 24 849
18 24 831
4 14 -905
25 14 678
18 15 -953
26 22 266
2 19 -750
2 18 -48
1 3 -453
8 21 -353
3 11 516
12 22 -157
27 22 958
20 10 -101
11 20 -494
8 19 -106
13 11 897
28 22 -648
18 14 -319
30 5 -688
1 12 135
21 28 445
24 14 161
10 15 -254
26 9 367
25 8 -277
15 29 539
2 26 169
17 12 -807
27 11 911
27 18 577
13 29 -792
12 21 -965
2 30 283
6 28 937
16 19 219
28 3 520
10 23 -457
15 8 45
23 14 686
21 26 85
11 20 813
4 22 -166
19 8 357
21 8 -800
14 6 -582
1 28 523
20 22 -435
18 23 678
20 19 -569
1 16 -327
15 3 24
15 11 696
28 29 -465
2 6 938
26 17 -1
29 8 99
19 20 -237
14 6 332
4 18 -728
26 6 146
2 23 -479
24 21 -300
16 13 -145
5 19 825
17 23 -406
23 13 -545
10 29 890
28 2 680
8 29 986
5 25 -868
13 12 429
17 18 913
8 25 -950
8 18 44
4 14 436
13 14 143
6 11 -504
25 9 -385
19 27 -696
30 1 -883
3 27 80
7 30 -891
14 16 -911
8 2 679
17 3 812
13 21 -810
5 25 -718
1 13 439
22 26 -33
27 30 -410
7 12 -149
9 20 679
19 1 -217
9 28 945
22 29 736
14 12 392
4 7 -344
8 15 822
16 5 543
22 18 -124
18 11 909
11 28 -309
14 28 72
3 2 205
2 15 448
26 4 -298
18 21 622
13 1 665
6 27 674
26 4 507
15 23 -382
20 28 897
11 5 -162
9 22 463
18 7 599
7 18 383
3 5 288
12 13 -240
3 18 696
8 28 985
23 22 -917
19 6 774
5 14 894
4 12 -619
16 2 -993
28 5 -350
17 10 454
9 21 337
27 12 721
22 6 970
17 29 632
2 18 935
6 25 76
19 15 -746
14 5 -693
14 7 771
13 21 973
2 15 739
28 30 -867
20 30 -310
7 14 516
29 2 -614
27 14 -457
22 11 -848
9 25 93
17 15 -605
4 20 709
22 10 844
14 10 -58
18 22 -957
2 16 219
6 24 -173
8 17 -365
15 19 856
13 12 972
11 30 -905
17 6 485
16 30 -619
3 15 -963
5 30 -141
16 30 -863
10 8 374
15 5 -129
17 12 13
1 20 884
6 26 522
24 14 595
22 9 864
11 3 411
21 25 -624
26 20 766
20 12 540
29 20 9
29 30 776
18 16 -989
19 3 500
12 13 937
21 11 559
10 28 -520
10 22 315
22 3 203
3 28 973
8 29 426
17 19 210
1 26 -349
29 15 775
18 9 -206
13 29 121
17 20 -732
21 2 5
12 2 -174
26 27 -327
6 24 -12
10 13 -217
2 3 513
5 2 179
9 7 -255
11 14 -590
21 11 -70
30 200
21 9 201
8 3 -344
6 9 490
20 21 623
20 7 263
24 7 -105
18 3 476
15 8 -475
15 13 684
15 13 648
24 29 889
4 18 268
25 23 747
17 23 873
18 7 -103
10 27 168
29 21 -110
29 24 655
19 30 977
10 24 928
2 14 -705
24 19 134
26 20 -815
19 1 207
23 12 -764
15 4 -880
25 5 -703
15 6 11
10 15 -31
18 26 -431
12 19 -686
29 19 -293
17 11 201
30 24 -836
17 24 904
28 3 162
7 19 421
20 23 149
25 15 -883
19 8 -117
21 13 -114
6 2 -597
18 29 -40
11 23 40
12 15 351
3 15 745
16 6 4
22 21 -509
24 22 927
1 25 -16
25 24 -139
26 24 -665
8 29 20
8 25 91
17 8 -292
4 8 -172
27 20 -852
11 1 -472
17 23 20
8 20 358
29 19 -994
6 20 -905
5 3 -915
17 2 697
22 30 453
9 4 714
13 5 396
30 9 -364
26 12 -619
23 30 -640
4 21 -34
25 1 694
13 21 -209
25 23 -201
9 19 -199
13 2 -535
9 17 -632
29 5 212
16 29 346
27 26 266
10 17 -594
7 25 -663
8 12 -251
14 20 538
3 19 -462
23 19 -933
20 14 910
14 3 317
19 3 -166
21 5 -42
27 13 -114
22 21 789
4 17 918
1 19 -585
28 8 121
13 26 17
18 7 -901
19 22 301
26 11 -669
19 1 -433
16 20 148
7 21 644
19 7 987
2 25 -620
22 1 -292
6 19 -282
26 22 327
11 21 300
10 12 706
16 5 -888
11 15 759
24 29 730
13 15 332
18 29 293
17 28 -642
17 30 182
16 23 -699
28 1 610
16 18 -831
15 22 774
16 2 169
18 21 551
10 2 -324
3 19 738
27 23 -987
16 25 125
7 10 -415
8 4 880
4 21 -619
5 10 -270
20 29 -503
4 24 737
12 25 877
29 20 573
13 5 863
20 17 799
19 11 145
26 7 -553
17 15 -81
28 26 -661
4 30 -183
22 13 735
2 28 -842
9 28 -193
29 18 789
26 17 849
13 22 -405
30 23 -971
21 20 -425
20 10 172
29 3 -221
9 27 -726
29 26 -585
21 17 -714
23 20 953
2 30 667
9 29 -601
21 2 -987
2 20 67
28 10 850
7 19 -593
8 6 148
16 14 105
26 15 -91
19 1 44
30 5 -377
10 24 552
9 23 -877
13 24 650
23 20 947
13 6 493
18 12 676
20 8 -422
7 6 871
20 4 -923
26 6 165
16 22 -75
24 12 216
21 9 89
22 21 -747
1 9 -762
14 6 229
8 14 782
9 13 86
21 7 -114
29 5 447
9 19 -990
25 17 -677
21 18 -919
19 1 -197
2 27 170
3 22 -606
23 29 -201
21 28 303
29 11 384
2 3 -73
9 6 -434
3 20 862
5 28 -223
18 4 830
30 200
1 23 870
5 4 711
16 6 503
29 1 980
20 25 -740
14 3 130
22 11 647
28 25 -220
10 16 552
4 16 267
7 27 862
1 8 902
5 12 -609
18 21 -437
6 10 -271
13 20 784
27 25 629
8 25 986
30 15 151
10 25 962
21 16 394
3 12 -705
13 4 -298
5 24 -192
3 16 733
15 23 509
14 26 85
16 20 530
2 20 -493
2 25 -510
6 4 54
5 14 47
25 13 394
26 23 337
12 25 -537
18 21 559
14 21 -730
17 21 -232
24 23 -67
7 26 -761
7 26 -914
16 12 5
27 1 -380
5 17 -249
15 30 -467
21 2 602
18 20 526
11 21 -473
30 10 489
25 22 -569
17 11 975
26 24 712
26 4 329
18 2 15
12 16 -294
10 20 -146
21 7 -928
20 19 811
26 1 -541
17 7 531
13 22 73
2 29 36
2 18 489
7 25 -402
16 30 838
21 27 261
4 12 -793
6 30 -118
29 11 -735
6 7 -971
18 3 654
13 1 331
9 5 -283
19 26 -486
3 18 -887
28 6 578
20 18 226
13 24 834
20 4 566
2 15 -950
4 27 68
7 10 -364
2 22 -747
3 27 -765
3 17 967
29 11 -741
2 27 -8
8 7 690
9 5 706
20 6 -613
6 10 222
27 25 932
2 28 564
9 5 -187
2 13 -795
25 21 415
4 29 311
10 30 62
9 14 -542
12 5 -976
19 7 712
3 9 740
8 23 935
3 25 971
14 5 -808
3 18 -296
5 8 777
1 11 -524
17 11 -117
14 17 -624
9 21 436
17 29 692
24 3 -365
17 7 44
11 1 -939
4 5 -129
26 24 -129
20 29 945
10 26 -405
11 22 -471
6 12 861
2 11 -918
11 28 82
11 18 577
19 6 -78
20 25 -142
25 9 516
6 28 -147
9 29 250
10 20 440
11 21 -554
12 28 -819
10 21 344
1 23 642
17 19 -765
11 23 148
21 26 756
9 6 235
2 9 704
28 29 71
15 29 372
2 23 255
22 23 -747
28 10 -366
8 1 144
12 6 -117
11 5 -421
25 30 215
3 10 -354
7 11 123
14 6 688
26 16 -849
2 29 -593
6 17 979
1 26 347
14 22 821
1 17 -627
24 16 551
7 22 229
27 2 -587
23 20 -247
10 21 -161
19 20 -707
25 1 476
13 3 -979
12 9 -949
15 21 -481
22 12 -575
16 4 803
5 17 317
11 22 -726
3 11 345
16 6 328
29 25 269
5 4 708
20 16 687
30 29 905
24 25 -83
16 20 323
20 9 -919
7 3 -368
3 17 -555
11 7 -366
17 21 143
20 16 579
6 4 866
26 9 -683
26 29 -322
8 7 785
14 3 992
16 27 561
16 27 275
27 23 -286
18 12 -896
5 13 357
29 18 331
8 5 -621
23 9 -325
22 2 998
14 6 175
30 200
23 28 459
1 19 247
4 1 -747
12 6 3
28 27 204
22 16 -863
7 23 -400
11 1 -3
4 5 599
26 17 -153
5 16 977
27 12 86
14 10 718
7 23 -62
1 15 -692
6 12 -172
29 23 590
2 27 -244
19 6 -806
24 25 448
20 27 -564
19 11 223
6 26 -850
13 8 728
8 16 -458
6 18 -157
15 16 848
24 3 -614
14 25 253
24 21 -967
28 11 511
28 11 991
8 3 775
7 3 -706
8 18 775
17 29 -557
23 25 202
12 5 -329
16 28 -485
30 4 -58
3 30 733
17 29 509
14 8 -427
23 6 231
9 3 -240
23 6 -690
6 25 897
28 17 662
12 30 -909
6 12 40
7 18 -624
10 8 -390
11 1 267
10 26 -453
4 21 688
21 9 814
6 9 -887
21 19 642
23 16 818
2 17 -67
5 11 -883
12 23 -651
5 13 -4
18 22 749
30 11 287
23 13 -138
19 11 -299
6 14 678
14 9 -26
13 18 -2
15 22 -377
23 10 312
11 4 -711
14 9 732
27 26 -745
26 16 139
21 5 906
29 23 802
20 10 441
1 15 -882
24 17 -550
10 13 -92
20 6 -632
16 29 -425
20 3 -289
9 29 -987
30 13 218
28 25 714
18 30 -343
1 14 904
23 7 472
22 11 -575
27 17 -68
17 29 56
7 6 -333
3 10 -912
26 8 928
4 18 -964
8 4 138
29 7 -197
10 9 -405
16 11 -973
19 20 -159
2 7 349
2 20 440
14 20 -480
21 3 773
4 14 -530
6 29 -72
5 18 490
19 22 786
2 20 906
17 14 -513
28 1 -373
24 27 -2
4 24 289
19 6 177
24 19 -245
9 4 343
6 1 888
15 8 962
2 25 -960
10 3 -209
15 26 291
4 30 869
8 4 557
25 12 -559
1 4 -620
4 28 -956
14 12 -788
20 24 -396
29 13 -485
13 2 -762
7 30 897
6 8 260
27 6 -397
8 30 -42
23 18 500
15 18 297
9 1 685
14 21 40
4 8 -205
16 10 792
24 14 853
16 25 589
19 7 346
30 25 -467
12 4 -825
20 15 -209
8 13 152
6 27 83
23 11 -940
10 2 753
29 1 199
29 8 723
26 16 -354
30 18 -955
14 30 912
30 4 -239
13 3 468
17 18 712
5 16 993
5 18 861
21 19 -860
29 11 675
2 7 -924
27 18 189
30 12 948
28 8 111
16 17 837
2 21 175
7 29 724
11 5 -733
7 17 679
12 2 149
6 16 154
23 14 866
20 16 -340
9 7 723
27 15 2
3 27 -315
2 11 856
9 25 554
9 8 90
1 5 -624
29 16 57
14 13 96
16 29 223
7 26 584
18 25 61
25 19 847
14 11 -850
4 20 505
30 23 88
18 5 881
28 11 449
16 15 733
16 14 376
21 16 838
26 1 925
