20
100 500
8 43 176
66 3 -124
43 44 170
31 34 130
32 85 166
86 14 365
4 44 28
74 70 -37
31 75 -104
71 98 -167
10 9 -131
79 36 -67
25 100 -458
32 21 -221
37 51 164
69 86 1
72 13 75
2 40 176
76 21 -298
86 12 452
10 28 -153
45 10 349
62 99 -326
55 44 362
35 9 119
24 67 8
8 94 333
77 21 68
48 13 249
4 37 -17
74 79 -103
5 23 -122
32 39 -118
84 86 -363
76 36 -177
28 46 197
95 78 44
10 45 -293
60 17 -265
49 9 115
93 21 -321
20 98 -197
99 15 296
40 26 11
24 87 304
9 45 -4
96 51 404
12 91 20
47 71 56
90 62 219
40 12 -18
58 83 143
27 36 -242
1 49 -56
92 67 43
21 60 305
44 14 -60
40 66 -101
76 44 53
62 37 -1
61 84 52
96 44 369
99 3 244
36 97 308
16 66 361
25 98 -277
64 26 153
65 59 -42
97 72 -29
10 74 80
83 6 87
52 92 17
30 45 -169
78 86 -384
37 21 -207
32 96 -140
58 34 338
53 25 320
9 70 123
31 44 157
63 98 64
54 25 376
45 68 50
55 46 302
21 90 202
19 83 83
65 92 67
77 98 46
20 71 -23
94 23 -347
24 62 348
48 64 127
18 57 51
96 21 28
30 28 -56
97 45 -274
75 40 332
43 85 120
21 94 417
82 90 63
26 25 109
37 84 98
43 27 155
81 20 394
62 82 -237
20 36 -91
1 53 58
90 69 -61
41 79 71
68 7 4
94 63 -370
25 53 -222
97 57 -51
1 79 175
55 96 79
74 15 -163
64 50 -12
5 97 284
71 100 -222
53 75 8
22 92 101
96 76 299
7 3 216
14 8 -109
7 38 346
24 61 344
44 26 51
13 33 -107
50 88 269
35 62 234
73 97 -20
34 17 -293
87 55 -176
47 100 -242
85 32 -54
79 9 -33
8 93 339
55 39 100
74 54 -278
23 7 0
43 27 188
60 41 -59
96 40 376
4 81 -400
28 49 -17
8 85 273
57 60 29
87 99 -256
65 36 151
46 38 74
1 81 -126
72 2 -7
4 39 -164
36 44 272
49 3 113
1 22 -137
28 96 -40
64 68 -101
1 8 -24
26 39 -196
25 87 -46
72 77 -256
80 54 -279
38 17 -340
6 28 78
20 50 -36
77 44 364
58 42 289
69 69 67
83 51 250
84 56 97
43 69 -222
67 19 201
83 95 248
11 71 229
63 32 283
89 98 44
48 96 -112
51 72 -43
65 98 13
51 56 56
55 43 305
70 56 109
86 95 380
63 3 196
23 11 75
31 26 190
52 2 354
46 32 0
84 6 -95
17 15 366
17 7 56
79 28 -35
40 98 -361
73 13 -52
41 25 225
37 50 -59
60 50 -87
23 29 276
97 55 -336
81 83 266
4 36 -222
68 68 51
41 42 101
17 97 529
69 90 195
54 37 295
90 59 -158
96 63 -45
6 83 81
26 21 -310
60 47 68
33 31 81
34 40 106
48 8 -11
90 51 318
38 82 -199
60 25 212
92 21 55
96 36 133
75 80 328
33 78 195
71 87 135
63 88 458
81 36 280
57 30 65
12 18 -25
36 75 80
23 88 439
28 31 155
31 45 -117
66 76 121
39 42 174
2 30 -18
70 28 -11
29 43 94
89 99 -6
4 94 147
51 50 -132
73 89 -348
44 20 42
73 86 -418
41 22 -179
38 20 30
73 35 -253
2 49 -172
85 75 -170
82 30 270
79 40 238
33 98 -86
12 71 -122
24 16 -13
49 38 220
26 68 -243
65 28 177
14 6 -69
51 98 -263
48 47 66
2 58 -256
58 26 334
12 9 -153
31 98 -200
49 76 296
4 70 9
16 55 34
68 90 92
76 75 -195
89 5 229
79 51 198
10 83 -243
57 26 113
84 66 33
42 70 116
67 77 77
12 63 -353
48 52 -75
35 33 162
15 53 30
30 27 142
41 14 145
27 82 -247
8 59 -96
48 8 -88
57 65 -156
83 21 -79
68 26 290
62 45 -187
64 70 68
20 99 -258
41 67 -180
22 28 304
40 41 -199
36 27 299
6 2 165
9 76 217
3 25 293
48 77 -157
59 38 403
28 58 -96
18 10 140
71 35 -87
42 16 -185
59 56 508
39 31 141
42 5 -48
22 76 497
40 73 72
76 6 -94
33 81 -237
81 65 160
52 25 398
63 57 363
13 12 1
34 63 -332
8 57 188
70 13 135
100 500
27 75 300
77 64 -308
63 49 32
96 75 319
14 52 42
30 3 -231
6 96 158
52 48 120
69 45 -260
31 56 53
81 81 33
53 65 5
84 65 176
9 36 92
68 45 -338
7 67 206
87 37 -51
89 13 101
69 69 28
65 8 41
71 78 -139
50 35 262
57 87 126
72 97 203
98 53 -207
35 35 38
92 37 88
76 47 -60
40 63 92
70 59 8
15 80 56
41 24 257
79 15 -30
22 66 153
63 53 -1
76 87 -43
87 75 156
50 79 264
62 59 -97
52 97 461
42 88 86
62 72 49
26 40 -230
100 35 219
73 39 417
28 89 -26
22 9 314
35 77 152
44 57 0
76 12 -179
25 77 370
95 85 -140
61 62 -150
69 57 -125
50 61 577
19 18 75
81 30 -3
68 46 -299
10 88 -13
72 16 44
77 1 -80
19 68 408
96 39 453
75 64 -306
71 66 113
83 89 -101
8 28 271
66 28 85
73 47 288
86 45 -205
35 3 -210
41 85 135
22 24 287
53 97 325
35 89 84
40 54 -71
20 57 3
49 8 -4
5 21 340
15 21 280
67 45 -287
70 54 -62
2 6 -400
21 74 162
55 85 219
73 83 378
7 60 -147
10 35 92
50 79 260
79 15 -66
20 83 208
40 91 -22
29 81 -13
12 68 360
84 4 130
93 31 44
64 14 114
24 80 -242
57 86 226
8 50 -149
14 44 150
30 50 -282
19 26 505
1 82 31
34 72 -82
90 86 -86
23 4 116
35 88 33
8 27 27
97 76 16
48 19 -115
81 10 -13
72 57 -30
57 46 5
61 35 -158
81 73 -184
42 84 -113
99 61 510
88 15 -63
70 8 88
76 66 -28
30 78 -177
76 89 -169
76 99 -415
88 24 289
25 3 -1
67 81 -61
30 17 -125
13 81 100
17 69 305
54 46 170
48 5 -198
48 95 337
65 2 302
32 60 -188
84 34 487
10 81 163
27 3 -135
18 44 209
79 74 332
77 17 -144
24 58 -170
49 54 -27
25 52 119
97 53 -218
55 6 -18
75 98 87
17 2 356
76 94 -156
31 9 209
40 73 -42
30 50 -234
40 80 -45
75 36 79
90 6 -410
36 66 -53
38 10 136
20 82 -89
48 2 238
75 58 -204
11 33 172
7 79 -89
47 81 65
67 97 49
73 76 392
28 28 56
71 11 11
76 64 -317
33 51 140
95 31 -210
81 34 178
73 44 207
23 81 319
33 66 53
50 47 393
61 24 -94
87 89 22
55 45 110
4 76 383
50 35 306
98 75 2
12 60 -21
49 48 72
94 71 93
33 42 -119
49 31 87
80 88 212
39 46 -239
71 89 -23
55 1 225
24 89 -46
7 11 -35
94 40 19
24 13 -73
21 59 -148
9 17 -191
68 93 -188
38 48 77
75 4 -237
56 1 -17
75 11 -146
74 16 -166
46 6 -113
22 57 59
78 64 -22
17 59 -31
12 52 -65
31 9 260
77 65 -182
61 86 -1
34 88 -161
100 70 163
56 40 -19
3 44 345
69 95 90
83 1 -157
76 50 -373
100 44 242
80 33 313
75 80 -278
35 16 16
39 47 -95
59 51 364
50 19 82
65 16 144
86 17 -232
71 43 187
90 75 -89
8 12 81
41 99 -126
6 24 417
33 23 -215
13 95 239
20 57 52
99 83 483
64 74 425
23 28 275
39 21 -148
83 91 -243
15 35 216
45 8 145
82 79 102
91 52 -25
31 56 57
14 61 409
79 21 135
45 50 -48
13 84 -225
20 25 -123
69 24 8
2 26 136
43 3 -466
26 24 -4
83 53 -150
61 17 -284
5 54 111
93 50 -219
36 66 -18
62 50 -255
50 85 309
7 89 -26
99 24 408
2 50 -366
77 80 -212
87 79 -111
41 78 24
64 27 165
52 4 69
92 60 -48
17 13 186
74 46 -259
100 46 155
55 84 19
20 87 92
22 1 20
67 61 119
49 84 -129
82 90 395
92 82 84
78 70 115
30 91 -86
2 1 -209
64 90 460
14 97 414
4 43 364
24 26 120
89 78 -72
43 21 -100
77 10 -97
10 64 -81
12 96 -27
57 27 -73
84 59 143
100 5 -47
36 46 -181
96 15 69
8 25 5
50 15 82
83 39 178
50 20 311
42 1 140
9 91 -274
99 91 183
66 11 -103
88 55 -81
57 66 186
39 38 -240
4 37 108
11 84 -168
14 76 349
68 37 -261
37 25 -54
26 3 -453
73 29 285
44 50 -223
10 12 5
98 4 -253
54 39 432
80 38 103
17 6 -55
41 44 176
56 39 212
55 8 158
91 51 351
71 94 39
25 23 76
96 48 210
81 81 93
89 64 -118
90 64 -344
2 70 -246
82 85 116
69 50 -367
63 78 -90
24 69 65
10 21 120
91 51 341
44 84 -164
87 29 130
34 31 -145
41 66 238
75 27 -202
23 85 229
55 80 124
79 11 32
32 98 199
73 54 2
21 13 -27
14 16 165
84 24 385
55 25 140
2 27 -257
43 11 -187
71 34 219
3 35 274
76 55 -388
32 7 40
66 64 -172
34 56 -128
8 45 28
37 44 154
96 53 198
61 62 -161
11 61 366
49 3 -126
52 82 79
74 52 -277
52 76 346
73 22 198
93 73 -138
85 31 22
4 9 322
20 4 -78
10 33 170
74 33 -15
30 60 -157
9 66 -61
61 98 61
11 45 -57
72 28 143
93 22 27
51 47 -61
79 91 -17
54 36 423
36 97 98
41 51 284
2 49 -172
99 60 162
38 57 152
63 40 47
21 67 133
33 51 104
1 36 299
94 82 -6
14 35 192
43 86 -61
15 5 -16
24 64 -262
5 13 334
66 4 -106
30 93 21
52 56 209
73 67 368
64 41 136
26 45 -302
75 37 -174
5 37 223
93 87 144
69 75 -15
51 87 -44
27 12 42
31 80 -116
55 91 177
3 91 175
75 97 138
26 19 -316
99 25 116
60 85 173
74 25 -304
78 6 -83
43 33 -34
87 54 -230
38 59 -27
93 7 89
96 34 372
72 75 132
75 39 108
81 54 -169
49 43 373
3 20 275
72 14 -140
10 78 -14
41 80 -59
57 91 -24
47 91 -171
80 31 196
8 70 55
86 21 -23
47 89 22
81 31 -84
19 36 447
11 59 -36
40 23 -36
86 15 -235
29 46 -194
47 42 -113
61 61 22
73 98 412
25 30 234
91 72 190
34 96 -262
15 49 122
14 78 54
3 43 561
45 38 62
88 38 18
95 64 -320
72 100 -119
3 80 91
12 37 40
48 98 269
80 89 220
76 77 -33
68 57 -154
78 31 202
1 61 324
92 32 255
29 1 -77
39 98 45
78 13 185
2 13 -122
1 28 211
90 27 -312
71 29 136
78 41 128
89 59 -50
97 95 52
4 64 -9
79 65 71
56 29 165
89 98 217
54 20 195
86 30 -33
39 73 -372
79 68 371
62 62 45
66 7 5
17 55 -126
61 99 -422
95 13 -135
78 54 2
61 33 -61
69 81 -35
80 52 84
53 1 0
90 74 -4
6 34 431
34 30 -67
51 1 -174
80 93 202
100 500
52 92 -188
28 90 -174
54 13 159
69 26 -45
37 30 -4
3 13 -249
45 8 149
8 57 224
41 58 345
2 16 -218
10 91 -30
6 41 -52
7 100 417
47 12 239
66 8 105
34 21 93
61 68 -78
94 37 162
22 89 209
65 43 395
73 80 121
52 90 -169
100 96 66
14 4 -212
12 56 -101
13 79 461
5 98 19
48 25 75
95 41 -64
31 55 22
66 43 461
77 46 -309
75 35 275
25 44 46
93 8 -15
57 20 45
23 35 -167
99 65 -167
7 93 72
48 25 73
2 13 -47
56 95 -101
56 27 182
94 88 285
12 92 -164
63 83 -52
16 99 409
69 74 -217
79 11 -9
7 48 16
76 5 77
22 85 377
96 56 -123
49 5 237
48 6 105
68 52 391
26 11 119
32 27 69
21 36 -29
22 64 103
75 81 279
57 85 131
2 68 -138
51 26 132
98 85 152
18 16 -312
29 64 29
24 18 139
74 12 339
28 14 21
100 96 111
96 24 -197
5 28 306
4 51 198
62 34 25
80 53 212
12 15 107
30 28 346
36 89 189
74 45 -109
31 10 127
2 100 203
85 50 -88
95 37 154
20 9 -67
93 64 -76
22 63 233
57 8 -50
18 70 -121
24 66 -243
3 75 -386
35 67 -31
53 97 90
52 83 -358
95 35 148
19 90 70
21 48 18
65 47 204
10 70 -52
90 74 -80
95 52 413
30 38 -33
90 75 -127
52 25 -196
80 37 -13
78 28 252
23 88 -13
96 69 -12
98 43 245
89 21 15
64 68 48
27 65 -249
80 76 -10
50 8 -116
76 17 203
88 57 -113
78 99 197
40 39 -38
30 40 171
20 77 272
46 11 350
76 61 89
26 62 -115
48 22 -47
54 26 430
45 19 172
29 52 400
61 14 123
60 72 235
76 99 207
27 69 31
95 65 13
49 51 273
16 55 278
83 87 -26
21 17 161
21 26 256
71 43 407
99 40 -59
85 78 -78
18 74 -217
67 3 402
48 22 -7
68 3 448
11 34 -285
34 24 196
90 70 67
75 10 317
58 71 -294
61 62 -21
5 3 257
65 23 400
55 71 -109
84 3 294
67 34 -41
77 5 -251
84 6 96
19 38 -79
60 27 381
55 85 152
35 71 -174
18 67 -221
57 3 256
47 52 261
9 54 -58
3 34 -336
57 5 56
57 19 -12
33 56 -51
5 63 54
64 95 105
80 18 245
85 56 83
76 98 92
50 85 135
56 14 51
61 88 219
76 1 315
63 32 330
35 25 6
62 83 -14
28 64 -308
29 34 61
40 65 -150
49 82 285
24 72 110
58 47 -64
93 81 185
71 63 174
35 36 -196
29 60 59
87 32 371
17 3 231
51 76 -75
23 48 -299
17 74 -69
85 72 -38
90 27 307
11 95 -241
78 24 96
28 66 -304
25 37 35
100 80 -171
1 4 -311
86 43 -1
86 38 -383
3 15 99
95 24 194
64 6 103
95 63 61
30 12 281
7 5 77
76 5 119
14 91 -30
28 55 -152
78 84 -5
64 67 94
100 9 -322
50 28 194
25 16 -105
98 89 31
29 93 228
86 99 -67
12 14 -15
4 41 -58
58 24 1
26 9 -181
82 83 -48
72 33 184
74 99 201
10 91 -45
12 80 -97
62 10 238
32 44 -91
72 87 -200
68 64 19
25 65 -82
34 87 57
4 78 143
53 70 -76
21 63 92
27 69 -9
8 37 145
12 26 -54
8 21 131
39 90 89
1 35 -178
46 40 170
48 83 -28
7 65 -8
56 5 -64
13 76 141
37 22 -152
68 21 80
33 52 146
90 56 122
14 93 -89
57 67 -84
90 13 -54
62 39 64
15 9 -356
22 28 392
60 19 104
61 86 237
59 22 71
16 92 234
91 58 137
24 18 207
63 9 -60
43 25 -228
40 8 -121
78 31 148
52 76 -259
39 95 -8
1 40 -153
58 92 -136
9 5 112
34 80 229
100 95 -301
32 16 -308
33 98 -136
99 53 48
52 91 -156
9 91 161
37 52 313
60 28 362
37 87 -90
66 58 379
9 79 439
95 72 186
67 45 -88
100 10 -91
1 61 -182
31 67 -49
87 65 108
35 72 98
31 83 -137
75 18 472
50 82 65
82 67 -25
84 31 123
58 28 147
3 23 106
67 57 199
41 94 166
93 93 29
4 88 298
84 7 9
35 43 216
19 78 85
13 17 171
32 17 -100
91 36 -150
3 92 -220
21 1 371
49 39 251
13 14 268
30 10 161
62 9 58
83 3 345
87 94 67
32 39 -205
64 65 33
6 80 58
59 60 63
84 7 15
73 59 -77
17 55 -9
89 8 -98
87 18 362
5 18 198
82 61 88
55 36 -169
82 16 -143
61 86 235
39 41 -68
56 98 -51
60 16 -43
46 78 123
91 20 -2
31 46 -48
67 61 193
96 83 -372
31 34 -156
50 41 -177
63 50 151
44 92 -29
52 84 -209
85 48 -194
10 94 -182
20 80 22
93 29 -65
97 27 80
72 81 81
74 16 -17
74 58 268
36 38 66
62 58 299
12 71 -299
56 74 -112
39 23 285
46 2 133
35 95 -43
68 98 214
76 59 -122
1 80 -157
90 84 -12
51 46 -85
12 99 4
68 96 463
3 73 -270
48 81 173
96 91 -191
50 51 67
9 64 23
16 29 119
61 72 67
39 24 149
89 8 -81
4 24 192
14 11 133
75 62 171
83 89 209
37 1 317
24 46 -61
3 73 -253
96 34 -373
13 94 23
48 12 367
84 91 159
27 3 18
50 51 101
84 70 155
2 36 -123
89 100 330
24 41 -158
19 92 34
95 98 144
63 83 -23
17 69 200
71 91 253
77 60 -299
6 90 54
96 80 -215
99 100 187
79 5 -215
37 67 1
48 83 20
78 71 -67
44 82 11
83 8 28
11 64 -302
3 2 -136
38 20 247
28 96 165
38 10 354
54 43 510
53 55 -19
35 72 115
31 6 -18
44 37 29
7 81 241
42 85 -22
1 78 -184
51 6 24
41 72 322
55 99 164
37 2 95
5 64 -96
97 20 -170
90 2 118
31 2 32
23 55 -205
27 12 44
100 100 94
74 40 220
47 23 294
59 59 40
75 98 269
73 55 184
23 80 -188
64 66 33
11 21 -198
89 37 41
73 29 15
46 69 382
25 5 61
56 10 -5
60 10 231
62 56 276
47 98 -48
32 57 -171
83 17 279
11 22 -381
74 56 277
13 93 155
25 39 71
49 45 74
32 84 -181
60 69 352
14 34 -204
67 36 9
57 81 104
88 100 157
50 23 285
98 8 -63
52 68 -323
41 29 88
16 31 272
37 61 84
99 91 -48
69 15 142
37 59 -47
88 34 -235
21 98 114
80 94 -29
23 52 18
24 6 -60
28 17 -70
47 78 -3
1 66 -341
2 36 -173
39 91 86
7 88 299
1 24 -135
91 92 -16
33 11 115
56 6 -127
6 77 328
92 15 317
69 20 -140
13 90 198
84 26 227
96 72 -141
95 55 212
97 33 -26
26 31 -6
10 74 -103
80 1 266
12 100 76
100 500
15 86 -7
16 27 -232
66 94 17
61 11 250
39 52 178
95 80 266
97 11 98
54 8 99
81 84 162
52 12 249
95 87 173
51 33 -161
74 98 256
48 84 137
59 94 -199
3 59 148
71 79 88
53 65 -33
27 71 346
12 92 -2
58 19 -53
12 90 -21
54 54 49
28 61 -397
78 59 -12
13 9 -143
52 31 -94
10 91 63
75 78 535
61 96 414
79 79 24
26 62 -229
70 42 -303
51 12 193
18 85 -87
61 71 252
99 47 -6
71 36 -157
39 64 84
98 68 64
19 64 102
43 59 231
15 92 291
41 83 178
90 21 -299
15 37 155
94 18 185
83 15 -64
51 64 -46
77 29 -108
17 83 -35
67 50 214
98 75 -201
7 48 -147
71 61 -148
32 35 328
59 40 -442
29 69 -12
68 65 -96
59 56 -136
76 98 -168
15 28 274
13 93 166
65 38 43
10 32 -68
95 33 97
21 64 143
50 66 255
37 47 -260
15 35 279
82 93 166
37 72 -242
74 20 186
59 19 -277
56 12 240
8 86 -54
51 20 -7
94 99 -90
7 1 -123
55 46 187
69 93 361
24 59 386
96 16 -82
82 93 228
54 42 -237
52 35 323
22 38 -109
80 68 28
38 35 502
91 84 81
98 59 265
28 38 -320
32 35 299
22 12 353
16 52 -69
90 79 -166
58 55 16
52 56 46
7 3 -10
37 28 171
30 100 -159
72 41 212
28 61 -399
17 80 -155
92 8 -136
7 76 14
23 56 -4
89 12 404
77 34 -128
9 28 368
79 31 -119
28 80 -124
74 81 305
71 34 -148
19 44 -3
25 37 195
35 4 -339
48 50 -160
51 48 36
64 39 12
11 100 68
44 9 102
49 66 -71
55 99 43
63 29 -215
79 72 -183
89 83 249
46 26 -30
67 86 225
59 53 -340
67 22 262
83 89 -91
1 61 -191
67 37 322
35 88 -387
75 89 142
26 49 176
87 76 278
32 14 -44
2 92 416
20 16 191
84 81 -84
67 23 372
14 86 106
30 23 -84
21 7 477
51 41 -9
8 26 35
91 92 179
19 34 26
38 68 193
31 16 214
13 23 7
88 28 543
71 2 -89
86 84 211
22 18 227
67 83 399
46 18 111
88 90 466
17 95 -390
31 94 156
86 29 -33
87 81 176
98 99 -91
34 28 445
89 7 424
7 27 -441
24 65 -53
76 81 -42
74 43 287
73 49 189
29 94 168
79 69 -77
81 1 27
52 48 74
93 33 -245
94 100 42
8 20 -90
79 64 -61
40 43 359
54 23 89
35 97 -149
78 65 -443
93 76 55
33 97 132
92 16 -81
67 61 112
4 28 477
64 50 14
49 54 -82
53 12 408
35 89 -295
37 5 -274
99 27 -47
53 84 285
46 2 -125
30 26 -130
12 82 -149
28 33 -251
98 98 63
82 18 102
22 51 141
73 1 54
59 15 -153
9 27 -134
10 41 26
31 81 191
18 83 103
15 16 142
37 73 -41
55 51 134
1 84 141
71 69 -133
34 52 259
16 12 243
88 27 26
53 41 163
5 70 375
72 90 487
57 31 204
99 61 0
80 90 289
9 7 394
67 17 509
48 70 162
2 50 58
5 2 154
64 49 273
67 47 110
58 8 119
39 39 36
31 15 120
24 44 92
31 74 -81
46 99 -106
18 24 -227
28 62 -383
39 92 452
43 29 -155
31 7 418
39 27 -28
74 68 228
26 11 -7
27 13 452
42 12 475
55 96 300
90 17 40
27 97 244
40 83 346
77 64 -43
68 12 350
89 88 -62
36 27 -55
17 47 -350
88 44 116
15 45 -90
32 55 -13
13 56 -9
35 83 -70
56 62 -271
41 90 295
73 77 52
31 42 -49
45 44 21
42 5 38
2 80 160
80 82 90
47 24 143
50 11 171
74 94 194
91 73 15
30 63 20
87 94 137
100 65 -211
86 80 55
53 32 126
33 3 376
78 41 -140
4 5 -59
33 12 426
45 79 220
13 20 -116
36 45 80
37 75 -179
91 38 -226
50 56 247
73 86 0
28 3 27
74 50 155
53 23 231
11 67 -201
14 42 -89
67 32 271
56 61 -189
45 18 221
10 13 127
76 75 -319
46 93 179
15 36 -68
89 25 113
29 58 108
97 18 186
68 45 -48
60 33 44
2 52 119
38 96 393
42 18 336
99 17 418
11 7 248
87 56 186
6 59 311
64 70 296
16 34 -213
1 29 -100
2 54 224
16 76 103
88 4 112
5 30 515
100 66 108
14 93 333
21 66 252
81 29 -79
46 75 -240
99 60 112
63 49 80
62 17 558
9 98 125
75 59 509
83 65 -276
88 28 496
52 56 60
4 25 124
63 82 -38
6 24 -29
54 20 -12
100 59 229
28 77 -189
57 37 314
70 66 -27
17 85 -184
24 4 39
18 16 22
83 8 -15
2 90 414
6 83 198
36 23 273
31 88 -118
90 14 -277
6 30 297
64 100 157
55 92 380
36 25 133
26 47 -202
74 91 293
35 33 -296
30 78 111
4 5 -26
57 61 51
50 19 73
35 28 -17
67 32 299
39 43 254
93 54 -130
100 60 -42
29 57 -26
95 69 103
8 63 128
32 96 235
66 78 220
57 60 127
11 34 -92
20 52 39
87 42 -103
63 82 -16
71 96 183
9 20 104
46 90 184
66 37 33
20 33 -78
28 78 81
3 8 -71
81 90 208
60 15 159
8 6 -92
4 42 -16
43 1 23
21 82 229
3 4 -304
57 64 227
92 60 -248
25 32 79
16 22 -46
39 51 237
8 8 89
100 46 70
90 27 -387
43 69 -172
67 44 161
59 37 -106
26 56 117
24 9 107
57 32 246
35 19 -306
86 46 116
46 64 -100
15 69 -69
60 78 347
5 41 325
24 8 227
88 4 154
28 34 -281
73 88 -162
70 42 -244
98 61 -148
88 51 330
56 21 -193
44 54 172
26 51 109
2 78 441
15 12 311
44 77 138
98 50 -48
62 62 19
44 76 374
59 82 -144
26 93 184
16 12 240
33 34 -3
73 11 19
81 5 -208
78 91 -78
47 39 85
16 64 -122
86 35 329
72 41 234
2 90 343
3 44 -214
96 86 -123
16 2 -139
24 67 -72
85 79 122
58 13 214
51 84 172
37 31 -133
38 55 107
13 84 51
14 45 40
77 100 42
73 19 -21
11 17 261
82 70 184
29 64 63
79 89 -122
49 16 27
53 36 -21
44 6 168
95 61 52
58 68 70
93 92 66
21 93 474
47 31 159
99 97 158
90 92 44
91 74 -205
68 43 105
7 87 -283
40 93 520
73 13 120
47 12 520
59 67 -424
20 89 -6
48 60 -89
41 29 -68
83 2 -167
21 69 124
36 60 158
60 72 -23
37 88 -307
67 93 544
74 33 86
39 45 26
7 87 -279
67 16 388
81 12 207
55 68 136
36 93 368
73 47 -137
63 36 -194
20 29 -41
75 78 552
23 58 -89
3 43 -69
21 52 201
40 55 238
83 37 13
85 7 355
40 80 299
85 29 -37
9 89 89
100 500
47 1 -33
22 77 84
45 90 76
97 18 175
89 87 28
46 43 11
15 5 -161
4 20 114
22 94 -192
58 43 -21
78 37 443
76 91 147
48 27 196
72 12 364
11 32 134
9 99 -225
53 16 24
10 65 -56
20 92 22
88 51 -234
48 36 335
72 35 250
13 69 -114
22 7 -377
77 61 -235
91 41 280
68 53 5
91 21 -196
81 96 -114
73 5 5
44 26 -295
6 94 41
99 18 426
95 12 398
94 78 -165
7 65 93
85 43 -283
27 49 -185
9 19 77
36 16 -121
46 76 129
18 10 -3
5 70 172
69 67 125
17 22 340
6 37 90
39 29 188
74 15 260
79 62 319
10 68 261
11 89 -34
7 100 277
11 78 -20
4 69 127
87 35 428
96 98 -59
16 33 46
76 40 291
76 4 -71
35 77 181
75 83 288
66 25 155
83 36 149
3 76 -245
39 72 63
37 25 -37
54 71 361
39 30 129
77 82 -34
15 65 -123
45 67 143
83 9 -46
42 98 -219
98 52 160
33 78 -268
31 75 -215
24 24 0
1 75 12
24 48 128
46 22 395
64 11 -288
64 47 -85
27 61 -76
67 4 -85
8 40 268
31 42 195
53 17 -138
71 80 34
72 40 271
81 42 -14
88 33 -54
55 73 -101
83 6 -37
85 96 -14
41 98 -211
84 56 150
19 95 -164
19 69 -142
30 85 189
41 12 71
25 47 28
80 3 111
76 53 263
5 67 221
25 8 -75
8 3 380
11 74 37
95 84 -80
26 58 203
72 18 163
19 72 -84
40 86 76
79 76 -84
13 94 2
100 44 178
2 3 240
6 95 -93
49 40 212
39 7 -144
95 53 271
100 73 -161
80 61 -134
39 99 -98
9 78 -211
99 68 469
4 46 60
83 39 -65
94 43 -69
64 99 -336
21 91 222
16 80 167
81 36 30
53 19 -14
31 24 -105
81 98 -286
31 50 -232
58 79 126
55 27 105
15 98 -87
51 14 -28
3 11 -381
45 26 -25
91 65 -76
29 58 -126
100 83 149
40 87 -278
2 26 -253
46 46 92
54 71 313
84 70 168
78 85 439
41 93 -109
90 72 38
77 38 -253
87 68 476
71 42 7
51 65 17
29 19 97
21 23 400
53 39 -127
68 44 -2
31 29 -12
56 48 59
83 69 -221
44 13 -34
32 74 33
28 17 -105
40 82 103
56 57 -95
44 58 -195
57 54 245
37 79 -114
18 41 235
22 80 -5
40 55 -75
84 77 473
3 69 -296
45 4 -22
97 75 -48
69 88 307
95 31 214
10 68 272
45 72 132
81 48 -259
74 88 359
10 44 173
74 30 241
19 5 -161
96 82 152
5 84 85
89 39 150
12 81 26
85 38 -230
38 40 261
68 48 -183
27 59 119
99 50 112
63 27 283
74 71 427
25 47 46
80 15 -57
9 45 -106
85 29 -70
7 69 166
97 96 115
72 54 87
55 75 -128
82 21 -258
53 22 106
84 22 447
17 86 269
77 10 -169
78 52 324
24 82 290
20 19 317
46 34 365
10 51 -31
25 45 -151
74 34 354
79 57 -203
74 31 270
92 7 88
81 82 -60
59 96 -71
42 57 -405
89 55 284
27 57 -285
45 59 370
5 74 117
3 62 46
47 78 -166
98 84 -82
71 86 -56
65 95 75
75 88 303
63 88 371
45 89 7
91 70 -68
87 16 334
70 96 192
88 82 29
74 4 -60
66 64 178
1 99 -119
75 41 378
34 97 -181
28 42 137
5 98 181
83 24 -170
85 78 -340
49 83 259
93 89 -156
29 79 -19
14 18 276
13 32 -66
35 62 140
3 54 -239
61 4 -173
29 27 105
17 28 267
11 75 68
93 15 48
69 12 378
78 35 373
46 88 405
48 54 6
7 3 460
79 39 -24
89 51 147
70 95 74
25 54 -71
45 23 313
58 73 -50
62 27 -59
11 17 143
64 3 153
9 55 38
63 35 359
65 70 110
77 18 -84
74 87 -95
79 31 192
44 39 -121
87 70 130
56 67 109
82 100 -79
44 1 -92
64 34 135
69 11 -4
72 76 26
9 50 -132
91 71 282
13 84 -198
85 2 -78
35 44 81
17 43 -113
31 2 49
7 47 286
8 58 49
21 66 215
39 27 216
83 29 -17
88 18 24
66 46 -140
62 16 -113
84 59 498
50 28 277
64 63 -190
82 61 -122
17 14 -88
26 25 359
51 36 402
34 68 97
57 79 233
91 4 -144
99 78 77
100 18 188
37 65 -167
78 10 329
65 87 -65
54 49 26
8 14 1
37 37 99
40 55 -67
98 63 -30
91 19 46
46 75 82
85 63 -218
92 93 288
88 10 -50
12 21 -355
80 38 -273
39 25 202
12 52 -112
9 47 33
18 93 -32
80 81 93
17 51 -24
49 95 12
72 98 31
95 96 254
42 65 -299
31 13 -22
27 34 132
3 7 -369
5 95 167
46 67 125
31 5 -225
17 81 377
63 58 76
88 66 -70
22 99 -430
12 85 20
16 68 130
67 62 379
70 72 113
96 5 -176
19 15 33
68 27 -8
15 64 163
16 47 17
