20
30 60
4 29 33
7 21 894
16 26 157
22 28 285
18 28 92
17 26 517
4 6 467
1 6 814
9 12 707
5 6 12
12 28 230
13 15 76
7 29 313
3 9 36
5 21 950
7 30 405
19 21 574
8 20 660
7 15 579
11 29 38
1 22 512
15 22 360
1 17 247
4 17 69
6 30 12
13 27 968
1 9 738
10 23 722
5 18 164
2 27 257
11 15 537
3 22 675
9 18 180
5 22 627
8 23 522
5 26 859
13 14 412
5 30 704
14 24 916
12 15 454
20 21 877
6 15 122
8 25 451
13 30 375
10 16 898
21 27 621
5 16 308
14 22 618
13 19 753
15 17 766
2 17 187
22 25 679
9 13 121
9 15 305
7 14 35
15 20 801
14 25 346
23 28 200
5 29 528
1 11 280
20 27 177
9 10 47
5 13 935
11 14 661
5 27 726
20 26 894
17 18 664
1 18 288
18 25 885
23 25 859
3 12 95
4 14 150
10 29 744
27 29 763
5 19 686
5 15 562
18 26 558
8 22 153
1 19 180
8 12 239
1 27 575
14 17 380
30 200
4 25 36
4 16 43
16 26 792
5 18 76
5 22 6
1 14 795
16 22 468
6 13 638
1 5 40
15 23 211
18 28 87
4 10 342
1 3 269
24 26 106
10 17 612
17 30 465
5 9 349
5 12 47
3 24 427
2 22 724
20 24 500
12 28 954
5 11 813
17 26 102
11 15 623
4 12 236
9 10 42
10 22 637
10 16 702
15 18 676
14 27 37
13 18 129
7 17 554
19 27 613
1 28 810
8 28 625
29 30 150
4 20 634
24 29 777
20 30 536
7 14 442
1 8 880
6 16 855
1 20 525
19 22 396
4 8 115
19 30 956
23 25 134
11 18 771
18 29 28
14 25 813
8 9 681
8 12 379
9 16 979
5 21 856
8 16 291
23 30 98
18 22 179
2 14 255
1 7 68
3 14 633
4 29 607
10 23 632
3 12 749
3 11 279
16 29 123
15 16 865
6 24 287
11 26 375
22 27 811
25 30 820
5 7 572
9 29 275
2 29 690
4 19 54
3 13 812
5 24 122
7 19 384
14 19 53
4 9 815
8 30 701
8 26 759
16 30 891
21 26 364
5 29 872
3 30 462
13 17 71
3 29 498
17 21 22
11 28 219
7 24 748
4 5 691
6 11 335
19 20 387
5 16 729
12 19 969
8 10 614
2 17 756
14 29 7
20 21 249
15 20 4
17 22 835
10 11 605
5 14 343
15 24 296
7 15 563
12 13 792
13 23 513
4 22 928
19 21 728
8 23 172
10 19 579
7 27 473
1 11 472
6 29 725
15 17 929
12 21 96
9 18 756
8 20 549
16 19 325
8 18 686
28 30 798
13 25 470
3 25 282
19 25 893
17 18 194
22 29 970
2 6 475
9 12 872
11 23 248
2 5 641
23 24 421
4 28 136
13 14 48
11 17 733
13 29 583
15 30 535
9 25 883
4 7 903
10 14 499
3 4 16
13 21 720
26 29 961
16 18 609
13 27 290
3 7 117
16 24 705
3 15 616
15 26 675
17 25 860
10 20 568
2 8 390
3 19 721
11 16 282
8 11 214
4 18 240
2 25 112
2 4 50
10 27 182
10 30 62
19 23 497
6 23 462
3 22 41
25 28 158
3 6 706
5 20 416
1 6 43
13 24 994
14 23 670
12 22 853
3 17 195
13 20 74
21 30 706
2 9 73
25 26 681
14 16 807
18 27 595
18 20 73
6 9 700
28 29 709
8 27 365
10 25 233
16 27 590
14 26 693
19 24 369
14 28 96
2 12 934
5 26 868
12 17 22
14 24 229
7 30 755
23 27 848
7 29 125
7 16 753
14 20 794
22 28 11
6 7 287
7 28 285
2 26 274
10 15 159
