20
300 600
78 210 207
50 221 861
128 253 184
58 210 657
55 279 937
220 273 379
68 279 583
185 277 195
14 281 244
40 171 444
118 289 819
14 154 797
208 274 1
182 214 218
62 298 335
53 269 921
142 248 592
55 99 240
195 229 32
63 96 136
199 263 150
5 187 925
43 50 283
26 127 917
20 101 415
28 130 607
109 172 540
3 253 13
23 281 698
105 114 392
122 236 249
8 102 359
58 218 706
6 56 894
29 185 587
83 160 470
10 292 347
168 216 129
57 84 483
170 211 119
65 94 650
254 284 307
17 173 63
33 279 574
163 274 560
88 118 19
75 184 677
179 216 762
56 139 699
165 290 478
91 284 758
164 264 543
22 105 835
133 211 64
152 209 962
103 139 405
42 67 39
5 6 774
116 228 385
56 102 484
156 283 405
5 81 471
195 240 105
21 140 192
15 147 131
103 241 44
154 217 922
93 108 333
48 293 78
23 226 231
59 251 898
97 290 866
206 267 760
89 187 468
140 159 903
88 275 884
77 129 538
219 263 165
78 243 719
77 215 263
127 248 304
100 129 238
149 247 788
51 254 229
127 162 859
136 300 399
62 209 750
79 260 927
89 289 372
54 136 844
68 225 45
142 266 301
174 191 440
60 218 7
20 178 809
7 121 385
135 187 538
204 238 879
18 276 878
2 119 127
117 259 754
1 96 177
148 189 985
7 90 598
109 177 463
15 242 642
62 72 129
58 232 777
198 269 793
125 145 326
60 283 164
10 110 750
94 300 82
105 152 654
110 239 101
28 43 815
41 178 550
186 222 406
88 157 125
79 280 360
134 298 203
102 156 6
75 126 815
60 89 637
53 83 757
37 212 273
45 128 361
90 167 591
121 245 100
176 288 440
118 232 131
58 95 748
84 189 363
43 85 481
230 268 435
42 52 717
205 269 966
11 153 906
120 134 111
58 177 860
26 216 240
141 204 678
71 87 713
196 294 536
52 226 375
121 236 161
113 253 386
56 247 16
46 222 663
54 283 689
64 176 346
28 69 334
85 243 226
68 165 469
206 298 952
131 142 913
92 202 676
10 256 244
19 101 989
18 148 301
86 136 280
152 270 782
180 284 870
31 94 314
78 237 912
140 157 570
10 286 933
86 299 661
290 299 690
53 93 692
273 284 514
124 248 249
29 39 816
47 54 957
3 134 661
198 288 813
65 241 20
155 254 866
57 115 239
100 176 321
156 165 251
168 174 716
2 4 749
27 123 486
43 96 170
30 76 422
65 115 913
7 184 978
55 241 943
67 263 293
90 188 75
78 199 901
129 266 203
231 240 77
147 166 890
80 146 589
27 172 960
133 207 801
112 165 32
65 173 929
48 126 522
158 295 377
105 173 849
209 218 618
189 298 683
53 70 979
177 260 319
122 124 196
26 126 181
211 284 998
63 146 701
132 186 797
131 210 522
78 279 963
281 299 961
11 218 688
178 287 266
164 227 236
25 69 873
114 299 138
95 280 244
3 281 19
171 225 523
150 192 978
135 246 733
12 231 173
153 256 729
155 266 100
138 253 904
199 292 385
178 276 541
18 129 14
8 64 492
85 115 393
40 187 819
97 134 30
54 125 35
59 104 930
42 294 245
156 280 21
114 152 705
114 246 403
257 275 954
72 82 206
290 294 235
135 300 847
120 158 475
20 106 350
97 278 172
194 200 25
207 275 993
162 201 876
40 145 542
184 297 860
286 290 607
56 272 590
77 131 127
113 190 661
198 255 990
228 299 596
36 101 366
143 272 31
120 184 899
4 59 429
2 202 350
14 27 709
33 202 425
63 217 88
160 298 304
38 100 844
243 296 775
33 41 250
248 255 336
33 246 918
174 182 654
77 99 800
189 231 311
16 279 844
95 151 932
97 125 394
3 255 365
160 216 956
167 223 193
80 107 121
82 293 502
93 122 971
111 139 515
138 243 656
63 110 566
3 137 372
58 267 904
43 262 55
136 254 371
60 219 425
26 90 346
59 65 392
52 201 329
159 228 293
97 136 57
241 254 384
30 155 550
167 210 563
242 300 561
12 82 396
224 229 423
237 280 220
7 29 549
112 243 589
43 136 63
90 221 77
6 83 721
216 271 914
190 289 898
122 274 393
11 102 106
8 229 665
68 159 304
65 219 392
54 154 63
185 287 328
57 240 574
128 215 114
91 260 741
151 173 558
44 130 934
95 116 888
176 212 89
198 297 89
157 269 561
223 224 666
236 287 604
121 279 696
22 49 2
74 298 776
66 264 622
63 167 228
91 119 27
98 163 13
46 179 405
47 94 278
163 199 711
133 264 737
30 209 993
39 249 741
81 114 978
19 23 975
122 182 431
123 276 412
66 233 917
262 266 322
102 254 435
184 287 402
91 127 90
23 98 698
117 153 906
216 245 606
228 300 496
51 289 808
132 196 495
58 124 127
240 272 688
27 255 921
153 157 575
48 100 280
194 259 746
83 251 546
29 192 245
110 170 625
209 257 877
108 264 878
141 259 838
14 38 689
83 226 581
150 300 635
85 139 371
220 241 482
12 74 966
146 267 144
4 195 464
45 271 552
26 172 294
33 292 828
131 214 787
281 294 343
92 106 76
158 241 937
1 182 560
18 58 112
57 120 154
142 273 379
66 98 8
99 271 799
34 107 471
3 299 819
46 258 257
20 120 824
47 228 6
164 254 274
36 87 121
37 81 818
178 273 740
203 286 348
4 278 170
64 205 800
178 259 460
251 255 547
62 110 717
44 71 900
53 229 892
38 85 955
81 265 950
237 292 362
24 40 822
52 173 133
113 175 930
179 266 697
123 281 362
149 170 183
18 76 847
122 238 742
163 200 208
109 250 212
160 240 142
248 267 880
30 132 22
74 255 320
49 52 659
214 240 675
275 280 941
247 264 895
75 290 809
22 229 738
234 293 719
220 294 395
12 244 486
9 50 835
45 115 838
12 264 88
56 144 951
270 284 311
96 149 628
42 80 295
110 232 734
32 96 192
73 136 569
127 164 966
13 101 680
262 264 702
172 286 380
274 288 85
11 203 875
108 226 896
38 256 114
5 258 20
32 60 748
125 149 326
71 206 291
117 230 961
57 68 155
83 121 933
94 167 697
34 143 977
13 89 499
283 285 187
35 187 235
14 36 336
71 149 195
201 208 48
33 105 959
228 247 613
62 269 6
132 199 317
35 77 720
17 132 462
36 272 311
58 130 603
167 241 507
102 253 566
263 277 869
90 241 336
39 202 271
78 84 93
116 126 746
47 169 934
11 154 372
157 259 345
67 220 970
163 209 341
108 255 231
86 258 715
51 239 30
60 290 457
270 281 123
174 261 407
45 204 594
93 200 881
62 157 506
51 208 639
41 188 232
89 105 491
121 129 29
6 165 794
34 89 886
101 277 736
61 257 31
27 269 451
133 210 989
37 241 736
104 154 586
19 263 396
154 264 254
59 284 389
92 219 265
66 195 828
141 166 156
101 238 563
75 242 163
46 147 246
162 291 406
136 162 217
77 281 817
186 230 13
181 231 796
26 130 924
40 234 156
47 145 127
130 176 845
74 160 610
128 271 360
61 185 159
252 291 991
102 161 723
145 264 305
108 261 686
241 299 269
12 24 427
40 125 949
252 286 121
182 189 1
225 256 437
176 284 485
148 158 172
214 299 955
44 110 958
10 178 751
102 141 251
201 216 617
132 210 305
61 142 900
90 108 686
68 171 464
67 196 261
7 34 122
80 201 519
24 297 579
76 269 937
18 130 594
35 132 75
170 239 436
67 150 2
59 298 960
207 235 776
68 167 897
1 269 327
12 249 686
187 287 123
111 224 954
84 135 405
20 172 761
150 187 604
159 288 725
36 167 454
16 35 603
35 189 44
155 229 383
166 262 152
11 129 246
207 215 41
102 249 239
7 194 263
17 100 568
3 64 904
18 222 512
126 291 410
17 240 827
114 218 967
133 269 750
171 193 74
20 191 493
85 300 725
91 189 767
90 238 771
51 72 136
31 52 875
51 290 681
37 152 954
114 123 91
119 150 445
161 165 265
126 136 63
172 198 696
33 84 738
33 191 250
46 261 864
49 187 681
96 256 669
29 259 168
179 292 685
111 226 874
116 165 475
80 288 869
131 202 841
115 138 870
41 185 613
106 268 4
93 216 249
85 134 19
190 290 877
11 26 470
122 242 737
271 297 150
109 146 389
266 281 809
70 176 176
152 237 181
22 207 185
64 98 460
55 110 75
90 153 917
21 275 284
30 254 587
216 278 760
72 122 666
76 113 765
251 292 804
44 149 694
135 165 261
56 77 749
50 297 673
7 115 913
51 174 372
127 257 100
36 152 778
139 160 89
68 226 621
197 203 470
93 212 791
176 235 926
103 133 837
175 265 684
118 200 927
253 273 547
82 229 478
146 168 469
190 236 272
243 254 963
185 278 989
154 300 238
16 82 548
47 238 693
6 290 766
23 159 124
130 181 913
4 236 595
158 174 417
35 70 342
46 119 444
132 178 145
39 184 217
45 193 818
155 164 139
46 260 772
50 96 931
194 281 383
128 144 944
172 216 119
3 267 577
211 213 232
193 260 28
165 248 968
47 146 239
24 92 324
179 232 225
120 180 520
70 293 451
85 286 61
129 222 324
185 288 136
30 282 158
87 152 156
13 158 387
91 132 114
219 247 373
189 211 309
90 138 284
55 83 5
120 182 961
170 207 769
73 87 282
22 244 247
83 141 883
108 281 519
71 256 664
80 260 193
73 284 392
40 189 773
121 256 225
109 170 546
92 194 207
163 221 791
231 266 177
78 168 761
22 72 981
23 176 295
90 198 675
66 275 165
216 236 964
1 252 458
115 189 711
18 67 229
197 278 491
84 229 282
147 264 51
97 297 115
94 244 978
152 280 164
110 240 578
135 266 674
131 295 747
177 294 578
9 202 141
11 44 913
76 185 39
240 243 931
282 290 246
155 238 558
25 280 949
237 271 125
93 218 345
221 282 977
14 121 6
26 226 794
68 196 689
119 158 828
207 295 474
59 204 14
54 97 744
104 296 926
39 258 925
11 74 666
164 220 133
240 287 566
26 293 409
13 26 415
69 200 262
30 196 68
108 203 375
54 256 964
192 242 321
125 134 252
7 266 320
169 188 710
168 270 515
93 106 219
250 292 774
130 216 240
112 120 231
6 209 324
20 255 988
79 121 764
137 180 490
67 170 312
73 104 19
17 243 578
202 216 657
85 284 81
96 221 4
180 274 101
149 284 859
9 94 54
148 151 663
61 100 52
146 288 205
136 217 2
18 22 600
57 116 107
187 240 809
171 186 301
150 218 836
81 238 91
20 193 648
188 234 178
95 98 891
140 219 983
127 244 362
41 197 163
110 223 544
47 60 352
77 105 767
109 231 313
190 207 582
223 249 15
47 215 288
115 253 139
78 151 434
1 18 67
33 224 424
27 103 916
129 268 487
31 56 105
115 269 276
73 195 799
259 262 376
61 187 567
26 71 602
31 217 879
90 147 880
91 280 133
149 294 229
275 279 535
28 50 337
66 286 585
91 192 608
64 165 689
58 265 597
15 249 987
3 117 578
12 76 741
99 277 841
1 16 48
55 251 967
2 278 452
30 153 866
52 177 368
82 285 186
40 44 415
186 265 714
13 147 190
15 121 692
107 200 165
127 277 38
116 140 756
32 79 905
54 58 98
109 160 279
111 252 141
69 89 912
212 245 546
68 186 400
211 245 633
19 66 669
161 293 609
87 95 786
126 140 261
156 193 585
54 138 685
4 150 978
142 218 164
60 269 998
90 247 90
21 287 526
162 255 428
11 103 119
139 238 287
176 236 410
184 258 594
138 256 879
14 144 870
7 212 303
258 282 242
133 281 691
147 287 686
167 201 808
107 271 462
108 163 643
201 237 760
59 290 52
133 165 396
246 284 562
56 178 997
48 111 864
155 215 775
162 199 354
58 293 706
26 110 54
129 154 709
157 263 770
205 253 749
206 283 504
168 198 972
48 160 34
48 180 185
99 169 695
89 98 326
126 236 656
151 170 941
103 237 654
128 261 726
152 221 812
142 207 687
268 300 212
25 161 216
21 169 755
83 231 330
6 141 613
120 223 884
2 55 197
111 220 721
23 167 408
126 180 600
27 42 753
67 125 174
115 135 850
151 227 181
48 140 317
84 99 32
99 192 648
237 257 237
108 239 990
31 93 651
83 242 935
227 268 116
96 122 971
83 267 287
42 128 36
8 149 811
121 214 361
1 192 666
22 267 968
23 78 921
168 194 112
142 259 953
75 287 17
87 273 368
156 187 606
90 292 231
59 144 923
178 294 395
97 251 630
149 150 259
78 271 681
136 221 775
36 60 648
22 166 314
124 246 9
48 212 576
204 251 932
7 21 619
68 139 760
276 294 145
166 223 834
119 213 80
88 259 485
80 249 210
162 207 10
32 147 761
35 61 969
48 53 482
9 38 228
209 290 928
125 162 810
3 266 576
89 205 681
55 214 634
91 242 400
116 205 317
23 215 623
33 280 797
103 184 895
59 192 139
112 170 211
236 295 189
136 210 504
59 272 940
116 291 550
88 276 28
181 258 221
137 145 815
138 222 519
84 285 429
58 114 962
26 289 138
224 265 114
150 285 473
33 151 743
224 295 715
130 180 158
72 185 658
184 277 754
40 49 739
114 138 222
90 208 507
114 148 319
158 221 840
17 276 150
97 110 423
204 239 341
75 259 13
191 232 105
275 297 766
90 135 778
122 261 665
39 236 493
71 143 605
142 164 82
27 256 236
42 126 444
123 189 113
92 96 680
167 254 776
200 226 630
107 205 279
122 165 180
132 250 374
121 258 45
35 71 318
79 282 860
19 129 880
36 108 753
247 254 167
37 139 533
77 97 924
139 228 747
49 65 159
63 109 263
116 124 52
152 175 267
37 206 990
150 288 27
111 274 443
282 292 420
49 93 364
109 145 109
55 113 3
79 160 731
85 101 182
91 139 657
65 229 921
11 73 422
31 202 454
242 297 837
57 99 465
55 69 315
75 185 182
228 239 284
134 223 365
74 170 903
233 253 733
77 277 285
99 112 891
190 224 793
24 103 414
167 297 353
92 170 244
16 172 648
132 218 305
74 208 799
102 229 729
136 243 362
72 235 707
84 155 991
61 283 995
47 119 999
210 271 241
51 258 479
180 198 480
96 267 575
147 262 352
117 257 302
83 176 435
19 296 603
103 223 37
192 299 368
8 285 699
81 286 880
264 277 689
114 300 142
87 143 315
2 68 310
75 119 965
165 285 29
96 292 572
108 285 407
232 292 499
116 184 436
66 77 284
15 40 56
204 205 739
261 289 581
127 263 450
24 235 166
162 289 107
160 284 381
61 170 942
148 181 648
123 153 190
18 272 483
11 206 953
67 186 770
105 249 582
58 213 536
2 196 104
30 186 175
210 234 657
199 251 549
20 249 628
73 265 996
60 299 196
40 136 791
21 37 642
258 295 362
201 213 65
75 218 361
285 300 193
157 236 670
145 242 191
188 260 567
164 197 328
168 257 79
125 200 436
28 196 893
54 128 821
56 295 131
146 281 968
121 141 51
117 136 298
202 277 599
52 114 409
67 258 480
170 222 28
117 184 79
157 194 508
159 265 205
126 175 127
133 162 755
216 286 505
49 102 182
47 249 147
184 291 478
97 187 277
95 102 414
240 246 940
5 83 993
130 259 906
108 190 582
146 156 755
135 206 862
129 174 139
107 266 944
42 59 141
72 223 277
69 257 884
21 167 7
250 275 941
122 214 834
231 235 573
230 265 970
35 136 895
21 33 642
43 298 662
66 163 471
169 197 117
215 236 5
98 171 977
71 233 488
54 159 955
61 78 405
72 175 266
131 181 294
199 204 422
45 231 755
138 154 704
173 200 145
41 104 957
137 252 461
72 137 375
236 270 297
20 139 929
80 132 882
97 205 545
71 188 80
229 239 787
51 119 378
113 284 369
88 261 983
147 202 17
110 212 301
138 285 448
33 193 119
5 186 544
67 93 817
261 295 461
113 188 256
97 180 473
134 262 159
57 128 316
8 215 665
169 296 314
226 235 983
35 249 720
110 175 31
186 279 693
156 233 887
174 220 56
147 184 282
32 40 146
31 127 689
37 192 987
65 201 799
89 137 796
12 75 522
152 293 148
6 60 634
110 214 681
127 137 861
31 62 708
198 239 963
178 286 447
2 145 803
205 275 742
46 136 17
123 279 471
212 286 920
120 178 428
159 276 351
74 104 761
274 294 301
67 80 481
30 138 249
174 240 994
86 224 884
228 240 772
82 181 888
50 70 373
274 279 810
51 109 666
111 185 53
106 155 599
16 41 417
7 176 196
132 213 518
153 156 746
92 253 990
172 229 780
103 267 38
21 66 237
15 115 173
17 163 164
171 252 417
164 224 473
146 155 408
117 212 21
59 164 550
64 232 9
240 298 916
51 139 2
163 196 312
76 83 77
135 137 804
93 99 173
222 226 590
264 271 189
84 256 277
29 161 395
142 261 27
88 160 779
55 115 144
50 90 349
204 298 756
1 173 371
29 186 611
84 292 902
19 110 841
47 80 627
72 146 338
20 256 992
43 213 159
102 267 406
211 253 473
166 232 558
15 275 417
13 235 293
44 292 169
36 104 766
24 218 493
157 255 357
210 243 721
201 273 801
81 297 72
9 99 589
131 141 114
183 198 681
24 36 50
90 156 246
209 236 17
19 56 251
23 291 323
276 279 585
74 254 577
255 260 28
31 261 683
15 37 967
42 50 800
17 194 248
126 184 211
89 271 871
7 221 271
11 287 820
115 198 506
175 228 653
58 125 153
4 282 877
54 143 547
9 89 768
226 244 749
142 269 596
69 227 570
174 188 20
128 149 990
60 137 321
175 256 43
170 220 998
85 132 691
129 147 122
186 212 309
173 215 34
90 200 90
101 166 823
25 251 20
179 241 193
77 269 863
133 176 553
153 197 80
19 144 131
158 199 92
16 200 918
2 120 680
43 239 257
109 272 870
47 237 220
23 207 460
252 261 630
178 298 583
90 142 716
24 147 629
10 201 721
170 204 536
177 201 784
73 260 580
3 27 350
8 113 113
251 276 155
177 180 859
140 176 505
107 238 235
126 261 983
76 91 574
75 194 8
26 270 39
235 262 437
69 160 322
109 223 550
65 210 797
57 293 632
112 236 607
75 99 572
12 253 450
28 86 622
19 137 704
32 49 345
117 286 93
37 251 72
244 250 194
247 267 95
14 201 52
77 147 675
220 263 628
141 142 739
5 139 126
57 91 310
4 92 857
105 255 809
210 251 592
69 249 267
165 194 83
2 112 161
10 244 695
270 297 944
35 292 437
280 298 172
136 201 884
37 253 501
161 235 562
79 163 447
158 213 774
188 210 115
101 114 464
13 253 855
146 192 337
1 19 437
243 275 847
115 132 826
237 263 1000
65 121 252
88 256 494
161 280 760
58 235 737
15 69 892
50 121 24
137 225 533
122 282 238
41 210 670
13 60 545
30 91 139
148 232 735
163 287 205
37 188 159
91 227 756
180 288 127
17 271 477
115 239 276
166 278 599
17 72 606
28 59 492
3 229 193
58 184 386
17 18 518
193 208 499
38 42 99
106 192 721
219 289 558
8 36 896
6 26 683
82 162 474
146 204 971
76 129 554
30 73 260
71 168 582
103 278 311
1 241 375
82 272 274
55 68 865
248 298 368
75 106 160
155 198 26
64 111 377
160 245 221
259 282 934
147 215 752
73 125 341
105 279 185
117 156 395
216 249 726
194 249 112
78 291 963
65 243 659
138 208 296
72 166 585
64 260 726
250 262 366
83 300 924
156 168 127
120 141 670
43 223 800
28 122 442
198 237 920
20 196 956
115 297 75
201 259 433
54 231 451
156 258 962
182 245 321
104 181 255
112 126 988
5 194 342
154 189 186
143 147 281
216 251 41
182 216 514
23 116 8
183 215 263
12 171 630
38 106 57
184 216 857
224 285 471
35 267 643
24 85 179
52 248 836
4 241 297
192 294 233
89 120 640
251 300 915
10 240 136
103 235 154
126 214 285
6 199 832
134 245 820
220 292 524
79 142 537
36 91 784
82 153 739
48 206 510
248 254 625
138 230 565
151 218 201
16 132 808
178 214 791
56 293 413
39 296 798
49 182 384
36 254 318
227 242 737
57 239 957
147 171 834
174 274 382
115 164 412
78 265 967
50 114 786
99 147 203
149 271 336
27 284 70
35 193 599
282 299 67
43 106 396
65 175 805
11 241 23
97 189 981
98 110 266
181 224 802
110 292 725
230 284 613
132 299 690
238 239 702
255 281 62
85 232 23
78 94 133
62 193 399
66 117 960
123 142 333
109 131 690
40 263 330
160 236 158
102 294 460
105 180 539
20 236 879
119 195 89
155 278 654
194 216 839
29 163 897
230 233 566
78 180 774
209 242 175
8 210 107
219 249 650
144 298 823
233 290 78
82 194 890
65 184 86
265 274 187
47 282 696
64 69 693
154 258 964
190 208 153
240 284 720
125 135 38
180 220 928
30 110 159
42 155 389
32 201 71
4 275 534
56 201 734
7 81 232
135 256 369
50 146 822
59 82 34
175 270 673
258 260 985
65 190 912
5 250 164
112 233 909
52 88 874
235 274 850
118 275 335
136 196 355
47 203 91
239 295 73
112 258 835
81 251 354
186 270 471
6 243 929
82 186 520
94 186 134
33 130 554
184 222 732
57 151 483
132 243 96
27 268 865
72 254 416
125 214 151
161 205 754
252 275 639
63 212 613
104 287 311
112 174 802
239 241 422
186 238 134
106 215 570
51 108 12
144 185 424
118 180 218
59 199 631
179 236 412
11 255 20
170 229 114
120 135 424
195 300 202
200 246 107
221 222 513
51 167 450
12 148 806
195 249 927
135 150 222
12 199 762
89 221 255
91 245 952
113 201 957
3 170 637
54 56 358
18 249 473
162 216 152
155 279 212
40 128 844
134 198 13
139 217 752
194 254 567
177 292 442
64 195 341
179 283 714
232 249 841
60 271 278
153 229 628
128 280 87
130 173 76
20 279 57
39 92 616
214 298 323
32 229 886
27 182 693
7 205 825
102 112 747
116 232 737
19 73 264
153 257 812
135 192 320
95 223 923
213 240 171
223 242 315
115 130 470
218 235 483
6 102 900
155 293 79
75 202 10
83 148 33
170 189 53
64 197 774
112 202 669
184 235 484
152 177 536
114 157 21
141 287 926
164 194 900
73 100 611
49 185 970
15 104 834
44 111 714
140 148 517
27 98 354
239 264 547
36 209 459
190 230 865
71 120 677
282 296 567
121 148 661
102 142 958
23 239 295
14 191 611
37 153 462
83 271 25
208 210 850
91 148 335
19 168 751
184 293 310
40 119 491
174 210 801
80 181 89
169 193 755
18 186 149
104 197 225
69 138 163
144 217 761
81 82 217
63 119 864
176 275 376
40 209 79
20 32 648
5 273 693
145 286 226
144 266 153
82 117 96
20 277 935
9 237 752
202 250 273
40 108 403
59 235 755
3 87 101
29 215 6
28 148 242
214 222 899
132 259 15
11 250 20
44 299 106
46 72 902
70 245 437
32 271 646
23 199 835
213 278 56
52 107 538
84 252 802
18 122 579
37 259 405
136 228 794
80 204 676
73 276 256
189 229 78
154 275 94
126 239 468
205 235 317
122 266 605
132 247 686
29 248 836
84 142 867
213 300 814
36 236 645
131 192 204
78 268 76
189 254 547
3 193 729
111 166 809
44 122 556
49 293 139
41 53 182
126 138 29
26 291 283
28 230 606
155 192 43
71 95 554
8 289 4
209 248 974
101 164 938
134 229 260
27 218 79
145 206 285
21 43 733
23 31 843
20 265 454
54 230 755
28 40 721
183 260 838
31 34 274
266 268 788
115 153 824
153 210 981
146 283 357
169 283 917
18 154 798
219 225 493
258 269 156
12 237 2
231 299 484
16 156 648
57 299 544
229 263 872
71 81 825
15 196 458
45 173 448
113 264 557
166 290 878
114 258 559
108 183 51
140 289 274
108 158 14
98 241 352
93 221 877
265 279 138
46 85 445
27 178 24
108 134 464
81 269 727
274 287 562
85 98 445
7 270 904
57 146 305
115 172 196
173 251 314
2 107 540
178 268 513
166 179 239
130 201 841
109 237 789
170 231 723
103 109 755
136 179 847
90 110 74
165 168 995
127 245 612
34 227 440
197 268 418
109 127 85
86 219 220
82 112 850
74 283 389
46 219 231
11 193 559
145 228 805
59 280 933
35 246 684
38 93 163
57 282 820
209 226 666
40 289 622
26 37 414
1 123 754
22 281 671
18 235 931
33 169 330
75 289 393
80 180 317
15 26 61
25 290 493
223 282 482
49 249 688
3 245 189
146 161 775
65 90 11
134 221 929
219 239 29
9 107 571
74 157 678
125 137 566
157 251 387
136 166 33
153 163 563
18 29 688
123 213 824
243 287 143
29 85 398
34 118 848
135 279 420
144 197 824
30 98 453
197 288 328
89 121 698
159 290 821
225 232 750
79 297 594
44 75 296
34 218 664
118 156 720
12 195 588
277 299 352
37 199 46
119 244 122
151 179 616
123 221 582
80 259 682
77 104 865
6 235 234
132 189 838
155 170 77
197 295 370
30 141 883
4 199 132
220 257 431
106 242 620
7 42 502
40 106 47
76 134 874
131 207 660
18 269 285
135 290 659
189 278 709
36 178 97
114 137 6
144 157 328
35 200 378
113 263 843
15 235 398
26 120 844
99 228 741
18 24 660
119 256 193
80 104 3
3 89 383
19 237 726
72 160 780
152 298 815
7 152 233
204 287 907
50 198 599
63 133 728
61 300 696
201 203 204
3 290 968
72 174 404
181 292 787
12 128 220
90 127 697
176 292 675
180 201 9
5 108 847
160 241 882
12 46 559
70 196 693
108 125 356
169 242 184
43 250 891
51 217 807
64 262 332
44 231 380
8 221 55
148 218 867
123 287 843
73 245 526
40 210 432
113 239 420
24 86 712
117 231 572
153 281 522
211 282 709
182 205 328
153 279 154
5 263 785
273 283 102
7 75 754
161 225 259
264 298 702
126 298 694
68 173 990
140 255 579
82 244 826
152 208 315
137 236 790
27 270 629
133 253 109
127 218 34
5 140 504
209 234 201
24 251 812
36 171 283
150 294 462
140 169 288
37 156 368
110 180 502
120 146 406
114 284 732
196 260 984
104 275 592
9 168 707
78 128 153
177 250 32
43 139 357
141 174 775
15 80 742
82 208 608
150 214 667
6 164 308
9 214 475
65 254 392
65 281 540
44 168 993
55 258 518
44 148 910
21 220 512
82 154 363
174 178 837
146 232 984
15 258 965
194 299 83
28 79 561
90 257 839
141 224 893
71 278 995
29 30 776
83 221 394
195 258 594
60 146 606
219 254 445
263 297 45
221 247 759
3 257 799
71 74 376
134 183 335
148 248 326
6 123 770
67 184 274
145 266 979
14 76 671
51 163 872
184 264 988
6 258 874
25 88 615
104 242 55
58 64 80
25 275 62
74 84 789
42 208 938
196 276 885
44 191 291
17 65 160
27 159 369
13 127 504
72 256 82
199 277 117
87 205 848
29 195 778
118 273 379
191 263 861
6 255 312
180 211 74
79 208 277
64 200 983
74 93 889
15 79 364
254 274 519
56 221 391
29 288 266
30 120 971
54 76 526
21 142 196
12 268 574
182 234 419
255 292 719
161 179 460
21 130 149
164 207 89
42 291 434
154 162 29
171 173 541
251 269 335
94 132 241
63 186 897
61 252 257
19 283 711
124 172 575
146 149 160
8 224 393
55 200 173
45 187 914
87 286 82
140 282 989
95 181 968
160 275 495
211 237 256
154 250 823
89 279 199
56 157 792
39 141 598
210 252 611
30 173 361
96 141 962
68 188 482
115 213 960
160 262 124
293 300 641
174 208 309
2 194 439
60 143 319
156 296 705
225 291 919
90 217 320
11 12 180
43 174 5
3 18 234
182 252 720
35 165 946
28 128 595
33 118 395
38 286 929
86 213 192
114 147 537
7 195 192
90 271 200
124 186 915
145 234 431
43 53 115
135 177 128
100 189 234
118 299 173
142 300 791
89 215 581
104 214 568
35 42 102
70 99 34
195 211 850
84 160 108
74 146 857
103 194 727
36 96 164
131 193 222
70 157 876
49 86 347
202 294 429
52 134 204
39 228 991
41 94 690
78 194 227
38 250 837
245 267 892
57 205 754
274 283 740
16 155 906
169 213 284
17 201 186
87 166 678
184 284 853
54 195 782
228 253 97
193 234 560
68 110 560
140 270 965
168 185 201
57 67 733
6 37 788
70 169 203
139 203 789
9 232 413
196 243 440
121 221 193
77 204 92
102 124 116
48 230 195
169 276 346
137 156 958
38 265 469
109 273 452
37 225 786
74 280 171
16 61 991
206 207 344
216 298 647
76 141 856
22 130 998
80 215 24
100 207 272
190 200 726
74 269 473
129 290 178
265 282 263
14 172 441
104 220 940
120 240 408
62 231 347
18 119 335
3 163 787
212 272 671
59 211 208
93 287 460
15 233 724
232 256 166
40 112 698
139 247 131
165 223 294
25 64 218
6 148 102
119 222 748
59 267 810
56 189 556
58 164 368
92 155 520
142 244 879
126 128 353
10 113 361
240 285 877
67 228 356
94 262 874
176 220 372
79 284 389
131 294 505
67 111 156
35 68 701
1 34 524
23 74 381
55 199 313
270 286 761
27 36 159
83 262 795
104 187 446
180 250 559
101 140 825
75 235 401
74 80 284
8 114 285
126 198 76
204 240 202
44 99 974
150 261 997
59 81 267
8 18 680
27 134 97
106 144 91
139 176 843
38 148 535
197 227 852
74 142 824
154 223 406
73 207 674
68 155 158
58 239 335
68 161 513
62 105 178
20 33 483
62 89 205
137 250 385
207 251 375
13 52 313
116 118 97
6 142 947
147 278 961
207 292 607
162 268 133
119 273 43
92 171 758
114 136 381
34 197 376
227 264 46
193 210 697
80 261 424
69 129 686
142 285 705
97 129 796
27 242 981
112 188 155
86 235 26
91 112 550
167 257 21
8 140 230
60 123 487
226 288 248
78 119 573
61 280 404
155 235 934
250 272 735
168 287 95
121 212 513
227 251 904
87 297 695
25 235 246
29 42 730
218 264 146
11 176 655
11 19 397
50 260 40
203 296 878
185 260 405
2 113 316
75 282 759
44 91 151
14 114 485
28 199 893
206 210 38
20 252 953
54 127 539
139 157 132
263 264 309
42 290 192
20 104 807
150 274 403
75 205 187
56 269 126
9 253 6
16 148 571
51 220 750
18 293 521
35 238 861
245 263 644
183 249 749
150 165 915
30 294 259
91 155 618
65 84 65
86 124 859
84 289 328
15 273 689
2 78 924
48 211 737
141 288 676
37 287 600
154 238 943
126 161 79
81 273 552
97 216 948
20 267 157
56 103 156
30 193 448
165 250 237
239 293 799
226 233 896
1 148 661
1 47 708
25 259 204
160 250 196
126 264 768
213 295 611
26 164 67
12 281 703
222 291 884
121 231 296
21 116 189
48 260 741
20 300 867
2 174 146
203 214 454
72 155 755
8 239 444
206 274 283
39 263 916
53 200 331
17 231 457
171 286 898
88 145 245
176 218 221
52 193 402
